id;source;display_name;extras_fim_vigencia;extras_fim_implantacao;extras_inicio_vigencia
"31003575";"tuss-22";"Amputação abdômino-perineal do reto (completa) por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20103310";"tuss-22";"Lesão nervosa periférica afetando mais de um nervo com alterações sensitivas e/ou motoras";"-";"2010-10-15";"2009-02-13"
"31003567";"tuss-22";"Tumor anorretal - ressecção anorretal, tratamento cirúrgico";"-";"2014-08-31";"2014-05-26"
"20103301";"tuss-22";"Infiltração de ponto gatilho (por músculo) ou agulhamento seco (por músculo)";"-";"2010-10-15";"2009-02-13"
"31003559";"tuss-22";"Retossigmoidectomia abdominal";"-";"2010-10-15";"2009-02-13"
"20103298";"tuss-22";"Hipo ou agenesia de membros ";"-";"2010-10-15";"2009-02-13"
"31003540";"tuss-22";"Ressecção total de intestino delgado";"-";"2010-10-15";"2009-02-13"
"20103280";"tuss-22";"Hemiplegia e hemiparesia com afasia";"-";"2010-10-15";"2009-02-13"
"31003532";"tuss-22";"Proctocolectomia total com reservatório ileal";"-";"2010-10-15";"2009-02-13"
"20103271";"tuss-22";"Hemiplegia";"-";"2010-10-15";"2009-02-13"
"31003524";"tuss-22";"Proctocolectomia total";"-";"2010-10-15";"2009-02-13"
"20103263";"tuss-22";"Hemiparesia";"-";"2010-10-15";"2009-02-13"
"31003516";"tuss-22";"Procidência do reto - redução manual";"-";"2010-10-15";"2009-02-13"
"20103255";"tuss-22";"Exercícios para reabilitação do asmático (ERAI) - por sessão individual";"-";"2010-10-15";"2009-02-13"
"31003508";"tuss-22";"Piloromiotomia";"-";"2010-10-15";"2009-02-13"
"20103247";"tuss-22";"Exercícios para reabilitação do asmático (ERAC) - por sessão coletiva";"-";"2010-10-15";"2009-02-13"
"31003494";"tuss-22";"Perfuração duodenal ou delgado - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20103239";"tuss-22";"Exercícios de ortóptica (por sessão)";"-";"2010-10-15";"2009-02-13"
"31003486";"tuss-22";"Pâncreas anular - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20103220";"tuss-22";"Doenças pulmonares atendidas em ambulatório ";"-";"2010-10-15";"2009-02-13"
"31003478";"tuss-22";"Membrana duodenal - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20103212";"tuss-22";"Distúrbios circulatórios artério-venosos e linfáticos ";"-";"2010-10-15";"2009-02-13"
"31003460";"tuss-22";"Megacólon congênito - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20103204";"tuss-22";"Distrofia simpático-reflexa ";"-";"2010-10-15";"2009-02-13"
"31003451";"tuss-22";"Má-rotação intestinal - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20103190";"tuss-22";"Disfunção vésico-uretral ";"-";"2010-10-15";"2009-02-13"
"31003435";"tuss-22";"Invaginação intestinal sem ressecção - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20103182";"tuss-22";"Desvios posturais da coluna vertebral ";"-";"2010-10-15";"2009-02-13"
"31003427";"tuss-22";"Invaginação intestinal - ressecção";"-";"2010-10-15";"2009-02-13"
"20103174";"tuss-22";"Confecção de prótese provisória";"-";"2010-10-15";"2009-02-13"
"31003397";"tuss-22";"Íleo meconial - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20103166";"tuss-22";"Confecção de prótese imediata";"-";"2010-10-15";"2009-02-13"
"31003389";"tuss-22";"Fixação do reto por via abdominal";"-";"2010-10-15";"2009-02-13"
"20103158";"tuss-22";"Confecção de órteses em material termo-sensível (por unidade)";"-";"2010-10-15";"2009-02-13"
"31003370";"tuss-22";"Fechamento de colostomia ou enterostomia";"-";"2010-10-15";"2009-02-13"
"20103140";"tuss-22";"Bloqueio fenólico, alcoólico ou com toxina botulínica por segmento corporal";"-";"2010-10-15";"2009-02-13"
"31003362";"tuss-22";"Fecaloma - remoção manual";"-";"2010-10-15";"2009-02-13"
"20103131";"tuss-22";"Biofeedback com EMG ";"-";"2010-10-15";"2009-02-13"
"31003354";"tuss-22";"Esvaziamento pélvico total - procedimento cirurgico";"-";"2010-10-15";"2009-02-13"
"20103123";"tuss-22";"Atividades em escola de postura (máximo de 10 pessoas) - por sessão";"-";"2010-10-15";"2009-02-13"
"31003346";"tuss-22";"Esvaziamento pélvico anterior ou posterior - procedimento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20103115";"tuss-22";"Atividade reflexa ou aplicação de técnica cinesioterápica específica ";"-";"2010-10-15";"2009-02-13"
"31003338";"tuss-22";"Esporão retal - ressecção";"-";"2010-10-15";"2009-02-13"
"20103107";"tuss-22";"Atendimento fisiátrico no pré e pós-parto";"-";"2010-10-15";"2009-02-13"
"31003320";"tuss-22";"Enterotomia e/ou enterorrafia de qualquer segmento (por sutura ou ressecção)";"-";"2010-10-15";"2009-02-13"
"20103093";"tuss-22";"Atendimento fisiátrico no pré e pós-operatório de pacientes para prevenção de sequelas";"-";"2010-10-15";"2009-02-13"
"31003311";"tuss-22";"Enteropexia (qualquer segmento)";"-";"2010-10-15";"2009-02-13"
"20103077";"tuss-22";"Ataxias";"-";"2010-10-15";"2009-02-13"
"31003303";"tuss-22";"Enterocolite necrotizante - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20103069";"tuss-22";"Assistência fisiátrica respiratória em pré e pós-operatório de condições cirúrgicas";"-";"2010-10-15";"2009-02-13"
"31003290";"tuss-22";"Entero-anastomose  (qualquer segmento)";"-";"2010-10-15";"2009-02-13"
"20103050";"tuss-22";"Amputação unilateral (treinamento protético)";"-";"2010-10-15";"2009-02-13"
"31003281";"tuss-22";"Enterectomia segmentar";"-";"2010-10-15";"2009-02-13"
"20103042";"tuss-22";"Amputação unilateral (preparação do coto) ";"-";"2010-10-15";"2009-02-13"
"31003273";"tuss-22";"Duplicação do tubo digestivo - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20103034";"tuss-22";"Amputação bilateral (treinamento protético) ";"-";"2010-10-15";"2009-02-13"
"31003265";"tuss-22";"Divertículo de Meckel - exérese";"-";"2010-10-15";"2009-02-13"
"20103026";"tuss-22";"Amputação bilateral (preparação do coto) ";"-";"2010-10-15";"2009-02-13"
"31003257";"tuss-22";"Distorção de volvo por via endoscópica";"-";"2010-10-15";"2009-02-13"
"20103018";"tuss-22";"Adaptação e treinamento de recursos ópticos para visão subnormal (por sessão) - binocular";"-";"2010-10-15";"2009-02-13"
"31003249";"tuss-22";"Distorção de volvo por laparotomia";"-";"2010-10-15";"2009-02-13"
"20102178";"tuss-22";"Monitorização contínua da insuficiência respiratória em pacientes com esclerose lateral amiotrófica (ELA) que necessitam de assistência ventilatória não-invasiva";"-";"2021-10-31";"2024-10-01"
"31003230";"tuss-22";"Colotomia e colorrafia";"-";"2010-10-15";"2009-02-13"
"20102160";"tuss-22";"Monitorização ambulatorial da pressão arterial de 5 dias - MAPA 5d";"-";"2021-10-31";"2021-08-01"
"31003214";"tuss-22";"Colostomia ou enterostomia";"-";"2010-10-15";"2009-02-13"
"20102151";"tuss-22";"Gestão de pacientes com apneia obstrutiva do sono elegíveis para tratamento com pressão positiva contínua em via aérea";"-";"2021-10-31";"2021-08-01"
"31003206";"tuss-22";"Colocação de sonda enteral";"-";"2010-10-15";"2009-02-13"
"20102143";"tuss-22";"Tilt teste com provas farmacológicas";"-";"2014-08-31";"2012-10-10"
"31003192";"tuss-22";"Colectomia total com ileostomia";"-";"2010-10-15";"2009-02-13"
"20102135";"tuss-22";"Holter cerebral";"-";"2014-08-31";"2012-10-10"
"31003184";"tuss-22";"Colectomia total com íleo-reto-anastomose";"-";"2010-10-15";"2009-02-13"
"20102127";"tuss-22";"Holter 7 dias";"-";"2014-08-31";"2012-10-10"
"31003176";"tuss-22";"Colectomia parcial sem colostomia";"-";"2010-10-15";"2009-02-13"
"20102119";"tuss-22";"Monitorização eletrocardiográfica programada com transcrição - não contínua";"-";"2016-04-15";"2016-01-15"
"31003168";"tuss-22";"Colectomia parcial com colostomia";"-";"2010-10-15";"2009-02-13"
"20102100";"tuss-22";"Sistema Holter - 24 horas - 1 canal";"-";"2010-10-15";"2009-02-13"
"31003150";"tuss-22";"Cisto mesentérico - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20102097";"tuss-22";"Sistema Holter - 12 horas - 2 ou mais canais";"-";"2010-10-15";"2009-02-13"
"31003141";"tuss-22";"Cirurgia de acesso posterior";"-";"2010-10-15";"2009-02-13"
"20102089";"tuss-22";"Sistema Holter - 12 horas - 1 canal";"-";"2010-10-15";"2009-02-13"
"31003133";"tuss-22";"Cirurgia de abaixamento (qualquer técnica) ";"-";"2010-10-15";"2009-02-13"
"20102070";"tuss-22";"Tilt teste";"-";"2010-10-15";"2009-02-13"
"31003125";"tuss-22";"Atresia jejunal proximal - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20102062";"tuss-22";"Monitor de eventos sintomáticos por 15 a 30 dias (LOOPER)";"-";"2010-10-15";"2009-02-13"
"31003117";"tuss-22";"Atresia jejunal distal ou ileal - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20102038";"tuss-22";"Monitorização ambulatorial da pressão arterial - MAPA (24 horas)";"-";"2010-10-15";"2009-02-13"
"31003109";"tuss-22";"Atresia de duodeno - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20102020";"tuss-22";"Holter de 24 horas - 3 canais - digital";"-";"2010-10-15";"2009-02-13"
"31003095";"tuss-22";"Atresia de cólon - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20102011";"tuss-22";"Holter de 24 horas - 2 ou mais canais - analógico";"-";"2010-10-15";"2009-02-13"
"31003087";"tuss-22";"Apple-Peel - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"20101465";"tuss-22";"Acompanhamento clínico ambulatorial pós-transplante hepático";"-";"2023-06-30";"2023-04-01"
"31003079";"tuss-22";"Apendicectomia";"-";"2010-10-15";"2009-02-13"
"20101457";"tuss-22";"Acompanhamento clínico ambulatorial de uveítes anteriores agudas e/ou coriorrenites focais ou disseminadas em atividade por avaliação do 1º ao 30º dia, até 5 avaliações, em consultório";"-";"2021-10-31";"2021-09-01"
"31003060";"tuss-22";"Anorretomiomectomia";"-";"2010-10-15";"2009-02-13"
"20101449";"tuss-22";"Acompanhamento clínico ambulatorial da retinopatia da prematuridade por avaliação do 1º ao 30º dia, até 5 avaliações, em consultório";"-";"2021-10-31";"2021-08-01"
"31003052";"tuss-22";"Anomalia anorretal - tratamento cirúrgico via perineal";"-";"2010-10-15";"2009-02-13"
"20101430";"tuss-22";"Acompanhamento clínico ambulatorial do pós-operatório de cirurgia de catarata congênita ou glaucoma congênito, por avaliação do 11º ao 30º dias, até 3 avaliações, em consultório";"-";"2021-10-31";"2021-08-01"
"31003044";"tuss-22";"Anomalia anorretal - tratamento cirúrgico via abdômino-perineal";"-";"2010-10-15";"2009-02-13"
"20101422";"tuss-22";"Monoximetria não invasiva (Coex)";"-";"2021-10-31";"2021-08-01"
"31003036";"tuss-22";"Anomalia anorretal - correção via sagital posterior";"-";"2010-10-15";"2009-02-13"
"20101414";"tuss-22";"Acompanhamento clínico ambulatorial do tabagista, por avaliação, do 1º ao 90º dia, até 7 avaliações clínicas";"-";"2021-10-31";"2021-08-01"
"31003028";"tuss-22";"Amputação do reto por procidência";"-";"2010-10-15";"2009-02-13"
"20101406";"tuss-22";"Acompanhamento clínico ambulatorial pós-cirurgia fistulizante antoglaucomatosa - por avaliação do 11º ao 30º dia, até três avaliações";"-";"2021-10-31";"2021-08-01"
"31003010";"tuss-22";"Amputação abdômino-perineal do reto (completa)";"-";"2010-10-15";"2009-02-13"
"20101392";"tuss-22";"Teste de provocação com medicamentos via injetável";"-";"2021-10-31";"2021-08-01"
"31002412";"tuss-22";"Vagotomia superseletiva ou vagotomia gástrica proximal por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20101384";"tuss-22";"Teste de provocação com medicamentos via oral";"-";"2021-10-31";"2021-08-01"
"31002404";"tuss-22";"Vagotomia gástrica proximal ou superseletiva com duodenoplastia (operação de drenagem) por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20101376";"tuss-22";"Teste cutâneo de puntura ou intradérmico com medicamentos (até 3 drogas)";"-";"2021-10-31";"2021-08-01"
"31002390";"tuss-22";"Gastroplastia para obesidade mórbida por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20101368";"tuss-22";"Teste de provocação oral (TPO) com alimentos";"-";"2021-10-31";"2021-08-01"
"31002374";"tuss-22";"Piloroplastia por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"31002366";"tuss-22";"Gastrotomia para retirada de CE ou lesão isolada por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20101350";"tuss-22";"Programação de dispositivos neurofuncionais";"-";"2021-10-31";"2021-08-01"
"31002358";"tuss-22";"Gastroenteroanastomose por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20101341";"tuss-22";"Avaliação neurológica ampla - ANA";"-";"2021-10-31";"2021-08-01"
"31002340";"tuss-22";"Gastrectomia total via abdominal por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20101333";"tuss-22";"Avaliação e diagnóstico de morte encefálica - teste de apneia que confirme ausência de movimentos respiratórios após estimulação máxima dos centros respiratórios";"-";"2021-10-31";"2021-08-01"
"20101325";"tuss-22";"Avaliação e diagnóstico de morte encefálica - exame clínico que confirme coma não perceptivo e ausência de função tronco encefálico";"-";"2021-10-31";"2021-08-01"
"31002331";"tuss-22";"Gastrectomia total com linfadenectomia por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20101317";"tuss-22";"Avaliação clínica pós coleta de líquor no teste de punção lombar única ou repetida - TAP test";"-";"2021-10-31";"2021-08-01"
"31002323";"tuss-22";"Gastrectomia parcial sem vagotomia por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"31002315";"tuss-22";"Gastrectomia parcial com vagotomia por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20101309";"tuss-22";"Avaliação clínica pré coleta de líquor no teste de punção lombar única ou repetida - TAP test";"-";"2021-10-31";"2021-08-01"
"20101295";"tuss-22";"Troca do processador de áudio do implante coclear unilateral";"-";"2021-10-31";"2021-08-01"
"31002307";"tuss-22";"Gastrectomia parcial com linfadenectomia por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20101287";"tuss-22";"Reflexo estapediano eliciado eletricamente unilateral";"-";"2021-10-31";"2021-08-01"
"31002293";"tuss-22";"Conversão de anastomose gastrojejunal por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"31002285";"tuss-22";"Colocação de banda gástrica por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"20101279";"tuss-22";"Potencial evocado eletricamente no sistema auditivo central";"-";"2021-10-31";"2021-08-01"
"31002277";"tuss-22";"Vagotomia superseletiva ou vagotomia gástrica proximal";"-";"2010-10-15";"2009-02-13"
"20101260";"tuss-22";"Mapeamento e balanceamento dos eletrodos do implante coclear unilateral";"-";"2021-10-31";"2021-08-01"
"31002269";"tuss-22";"Vagotomia gástrica proximal ou superseletiva com duodenoplastia (operação de drenagem)";"-";"2010-10-15";"2009-02-13"
"20101252";"tuss-22";"Ativação do implante coclear unilateral";"-";"2021-10-31";"2021-08-01"
"31002250";"tuss-22";"Vagotomia com operação de drenagem";"-";"2010-10-15";"2009-02-13"
"20101244";"tuss-22";"Avaliação e seleção para implante coclear unilateral";"-";"2021-10-31";"2021-08-01"
"31002242";"tuss-22";"Tratamento cirúrgico das varizes gástricas";"-";"2010-10-15";"2009-02-13"
"20101236";"tuss-22";"Avaliação geriátrica ampla - AGA";"-";"2016-03-31";"2016-01-01"
"31002218";"tuss-22";"Gastroplastia para obesidade mórbida - qualquer técnica";"-";"2010-10-15";"2009-02-13"
"20101228";"tuss-22";"Acompanhamento clínico ambulatorial pós-transplante de medula óssea";"-";"2010-10-15";"2010-09-09"
"31002196";"tuss-22";"Piloroplastia";"-";"2010-10-15";"2009-02-13"
"20101210";"tuss-22";"Acompanhamento clínico ambulatorial pós-transplante de córnea -por avaliação do 11º ao 30º dia até 3 avaliações";"-";"2010-10-15";"2010-09-09"
"31002188";"tuss-22";"Membrana antral - tratamento cirúrgico ";"-";"2010-10-15";"2009-02-13"
"20101201";"tuss-22";"Avaliação clínica e eletrônica de paciente portador de dispositivo cardíaco eletrônico implantável (marca-passo, estimulador multissítio/ressincronizador, desfibrilador ou monitor de eventos)";"-";"2010-10-15";"2021-04-01"
"31002170";"tuss-22";"Gastrotomia para qualquer finalidade";"-";"2010-10-15";"2009-02-13"
"20101198";"tuss-22";"Teste e adaptação de lente de contato (sessão) - binocular";"-";"2010-10-15";"2009-02-13"
"31002161";"tuss-22";"Gastrotomia para retirada de CE ou lesão isolada";"-";"2010-10-15";"2009-02-13"
"20101171";"tuss-22";"Rejeição de enxerto renal - tratamento ambulatorial - avaliação clínica diária";"-";"2010-10-15";"2009-02-13"
"31002153";"tuss-22";"Gastrotomia com sutura de varizes";"-";"2010-10-15";"2009-02-13"
"20101155";"tuss-22";"Prestação de serviços em delegações ou competições esportivas";"-";"2010-10-15";"2009-02-13"
"31002145";"tuss-22";"Gastrorrafia";"-";"2010-10-15";"2009-02-13"
"20101139";"tuss-22";"Controle anti-doping (por período de 2 horas) - fora de competições ";"-";"2010-10-15";"2009-02-13"
"31002137";"tuss-22";"Gastroenteroanastomose";"-";"2010-10-15";"2009-02-13"
"20101120";"tuss-22";"Controle anti-doping (por período de 2 horas) - durante competições ";"-";"2010-10-15";"2009-02-13"
"31002129";"tuss-22";"Gastrectomia total via abdominal";"-";"2010-10-15";"2009-02-13"
"20101112";"tuss-22";"Avaliação da composição corporal por pesagem hidrostática";"-";"2010-10-15";"2009-02-13"
"31002110";"tuss-22";"Gastrectomia total com linfadenectomia";"-";"2010-10-15";"2009-02-13"
"20101104";"tuss-22";"Avaliação da composição corporal por bioimpedanciometria";"-";"2010-10-15";"2009-02-13"
"31002102";"tuss-22";"Gastrectomia polar superior com reconstrução jejunal sem toracotomia";"-";"2010-10-15";"2009-02-13"
"20101090";"tuss-22";"Avaliação da composição corporal por antropometria (inclui consulta)";"-";"2010-10-15";"2009-02-13"
"31002099";"tuss-22";"Gastrectomia polar superior com reconstrução jejunal com toracotomia";"-";"2010-10-15";"2009-02-13"
"20101082";"tuss-22";"Avaliação nutrológica pré e pós-cirurgia bariátrica (inclui consulta) ";"-";"2010-10-15";"2009-02-13"
"20101074";"tuss-22";"Avaliação nutrológica (inclui consulta) ";"-";"2010-10-15";"2009-02-13"
"31002080";"tuss-22";"Gastrectomia parcial sem vagotomia";"-";"2010-10-15";"2009-02-13"
"31002072";"tuss-22";"Gastrectomia parcial com vagotomia";"-";"2010-10-15";"2009-02-13"
"20101023";"tuss-22";"Análise da proporcionalidade cineantropométrica";"-";"2010-10-15";"2009-02-13"
"31002064";"tuss-22";"Gastrectomia parcial com linfadenectomia";"-";"2010-10-15";"2009-02-13"
"20101015";"tuss-22";"Acompanhamento clínico ambulatorial pós-transplante renal - por avaliação";"-";"2010-10-15";"2009-02-13"
"31002056";"tuss-22";"Gastrostomia confecção / fechamento";"-";"2010-10-15";"2009-02-13"
"31002048";"tuss-22";"Degastrogastrectomia sem vagotomia";"-";"2010-10-15";"2009-02-13"
"31002030";"tuss-22";"Degastrogastrectomia com vagotomia";"-";"2010-10-15";"2009-02-13"
"31002021";"tuss-22";"Conversão de anastomose gastrojejunal (qualquer técnica)";"-";"2010-10-15";"2009-02-13"
"31002013";"tuss-22";"Colocação de banda gástrica";"-";"2010-10-15";"2009-02-13"
"31001360";"tuss-22";"Refluxo gastroesofágico - tratamento cirúrgico (Hérnia de hiato) por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"31001351";"tuss-22";"Tratamento cirúrgico do divertículo esofágico por videotoracoscopia";"-";"2010-10-15";"2009-02-13"
"31001343";"tuss-22";"Esofagorrafia torácica por videotoracoscopia";"-";"2010-10-15";"2009-02-13"
"31001335";"tuss-22";"Tratamento cirúrgico conservador do megaesofago por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"31001327";"tuss-22";"Tratamento cirúrgico das varizes esofágicas por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"31001319";"tuss-22";"Reintervenção sobre a transição esôfago gástrica por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"31001300";"tuss-22";"Esofagectomia distal com ou sem toracotomia por videolaparoscopia";"-";"2010-10-15";"2009-02-13"
"31001297";"tuss-22";"Dissecção do esôfago torácico (qualquer técnica)";"-";"2010-10-15";"2009-02-13"
"31001289";"tuss-22";"Reconstrução do esôfago cervical ou torácico, com transplante de intestino";"-";"2010-10-15";"2009-02-13"
"31001270";"tuss-22";"Reconstrução do esôfago cervical e torácico com transplante segmentar de intestino";"-";"2010-10-15";"2009-02-13"
"31001262";"tuss-22";"Refluxo gastroesofágico - tratamento cirúrgico (Hérnia de hiato)";"-";"2010-10-15";"2009-02-13"
"31001254";"tuss-22";"Esofagectomia subtotal com linfadenectomia com ou sem toracotomia";"-";"2010-10-15";"2009-02-13"
"31001246";"tuss-22";"Tratamento cirúrgico do divertículo faringoesofágico";"-";"2010-10-15";"2009-02-13"
"31001238";"tuss-22";"Tratamento cirúrgico do divertículo esofágico";"-";"2010-10-15";"2009-02-13"
"31001220";"tuss-22";"Esofagostomia";"-";"2010-10-15";"2009-02-13"
"31001211";"tuss-22";"Esofagorrafia torácica";"-";"2010-10-15";"2009-02-13"
"31001203";"tuss-22";"Esofagorrafia cervical";"-";"2010-10-15";"2009-02-13"
"31001190";"tuss-22";"Tunelização esofágica";"-";"2010-10-15";"2009-02-13"
"31001181";"tuss-22";"Tratamento cirúrgico conservador do megaesofago";"-";"2010-10-15";"2009-02-13"
"31001173";"tuss-22";"Tratamento cirúrgico das varizes esofágicas";"-";"2010-10-15";"2009-02-13"
"31001165";"tuss-22";"Substituição esofágica - cólon ou tubo gástrico";"-";"2010-10-15";"2009-02-13"
"31001157";"tuss-22";"Ressecção do esôfago cervical e/ou torácico e transplante com microcirurgia";"-";"2010-10-15";"2009-02-13"
"31001149";"tuss-22";"Reintervenção sobre a transição esôfago gástrica";"-";"2010-10-15";"2009-02-13"
"31001114";"tuss-22";"Fístula tráqueo esofágica - tratamento cirúrgico via torácica";"-";"2010-10-15";"2009-02-13"
"31001106";"tuss-22";"Fístula tráqueo esofágica - tratamento cirúrgico via cervical";"-";"2010-10-15";"2009-02-13"
"31001092";"tuss-22";"Faringo-laringo-esofagectomia total com ou sem toracotomia";"-";"2010-10-15";"2009-02-13"
"31001084";"tuss-22";"Estenose de esôfago - tratamento cirúrgico via torácica";"-";"2010-10-15";"2009-02-13"
"31001076";"tuss-22";"Esofagoplastia (gastroplastia)";"-";"2010-10-15";"2009-02-13"
"31001068";"tuss-22";"Esofagoplastia (coloplastia)";"-";"2010-10-15";"2009-02-13"
"31001050";"tuss-22";"Esofagectomia distal sem toracotomia";"-";"2010-10-15";"2009-02-13"
"31001041";"tuss-22";"Esofagectomia distal com toracotomia";"-";"2010-10-15";"2009-02-13"
"31001033";"tuss-22";"Autotransplante com microcirurgia ";"-";"2010-10-15";"2009-02-13"
"31001025";"tuss-22";"Atresia de esôfago sem fístula (dupla estomia) - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"31001017";"tuss-22";"Atresia de esôfago com fístula traqueal - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"30918081";"tuss-22";"Ablação percutânea por cateter para tratamento de arritmias cardíacas complexas (Fibrilação atrial, Taquicardia Ventricular com modificação de cicatriz, Taquicardias Atriais Macrorreentrantes com modificação de cicatriz) por energia de radiofrequência ou crioablação";"-";"2017-07-09";"2022-08-01"
"30918073";"tuss-22";" Ablação percutânea por cateter para tratamento de arritmias cardíacas por energia de radiofrequência ou crioablação";"-";"2021-06-30";"2021-04-01"
"30918065";"tuss-22";"Punção transeptal com introdução de cateter multipolar nas câmaras esquerdas e/ou veias pulmonares ";"-";"2021-10-31";"2021-08-01"
"30918057";"tuss-22";"Punção do saco pericárdico com introdução de cateter multipolar no espaço pericárdico";"-";"2021-10-31";"2021-08-01"
"30918049";"tuss-22";"Avaliação do limiar de desfibrilação ventricular";"-";"2021-10-31";"2021-08-01"
"30918030";"tuss-22";"Mapeamento eletroanatômico tridimensional";"-";"2017-07-09";"2017-04-10"
"30918022";"tuss-22";"Mapeamento de gatilhos ou substratos arritmogênicos por técnica eletrofisiológica com ou sem provas farmacológicas";"-";"2017-07-09";"2017-04-10"
"30918014";"tuss-22";"Estudo eletrofisiológico cardíaco com ou sem sensibilização farmacológica";"-";"2017-07-09";"2017-04-10"
"30917042";"tuss-22";"Retirada de tumores intracardíacos";"-";"2010-10-15";"2009-02-13"
"30917034";"tuss-22";"Cardiotomia (ferimento, corpo estranho, exploração)";"-";"2010-10-15";"2009-02-13"
"30917026";"tuss-22";"Cardiomioplastia";"-";"2010-10-15";"2009-02-13"
"30917018";"tuss-22";"Biópsia do miocárdio";"-";"2010-10-15";"2009-02-13"
"30916011";"tuss-22";"Hipotermia profunda com ou sem parada circulatória total ";"-";"2010-10-15";"2009-02-13"
"30915066";"tuss-22";"Pericardiotomia / Pericardiectomia por vídeo";"-";"2010-10-15";"2009-02-13"
"30915058";"tuss-22";"Drenagem do pericárdio por vídeo";"-";"2010-10-15";"2009-02-13"
"30915040";"tuss-22";"Pericardiotomia / Pericardiectomia";"-";"2010-10-15";"2009-02-13"
"30915031";"tuss-22";"Pericardiocentese";"-";"2010-10-15";"2009-02-13"
"30915023";"tuss-22";"Drenagem do pericárdio";"-";"2010-10-15";"2009-02-13"
"30915015";"tuss-22";"Correção cirúrgica das arritmias";"-";"2010-10-15";"2009-02-13"
"30914167";"tuss-22";"Marsupialização laparoscópica de linfocele";"-";"2010-10-15";"2009-02-13"
"30914159";"tuss-22";"Linfadenectomia retroperitoneal laparoscópica";"-";"2010-10-15";"2009-02-13"
"30914140";"tuss-22";"Linfadenectomia pélvica laparoscópica";"-";"2010-10-15";"2009-02-13"
"30914132";"tuss-22";"Linfedema - ressecção parcial ";"-";"2010-10-15";"2009-02-13"
"30914124";"tuss-22";"Punção biópsia ganglionar ";"-";"2010-10-15";"2009-02-13"
"30914116";"tuss-22";"Marsupialização de linfocele";"-";"2010-10-15";"2009-02-13"
"30914108";"tuss-22";"Linfedema genital - ressecção";"-";"2010-10-15";"2009-02-13"
"30914094";"tuss-22";"Linfedema - ressecção total";"-";"2010-10-15";"2009-02-13"
"30914086";"tuss-22";"Linfangioplastia";"-";"2010-10-15";"2009-02-13"
"30914078";"tuss-22";"Linfadenectomia retroperitoneal";"-";"2010-10-15";"2009-02-13"
"30914060";"tuss-22";"Linfadenectomia pélvica";"-";"2010-10-15";"2009-02-13"
"30914051";"tuss-22";"Linfadenectomia cervical";"-";"2010-10-15";"2009-02-13"
"30914043";"tuss-22";"Linfadenectomia inguinal ou ilíaca";"-";"2010-10-15";"2009-02-13"
"30914027";"tuss-22";"Doenca de Hodgkin - estadiamento cirúrgico ";"-";"2010-10-15";"2009-02-13"
"30914019";"tuss-22";"Anastomose linfovenosa ";"-";"2010-10-15";"2009-02-13"
"30913152";"tuss-22";"Retirada/desativação  de fístula AV para hemodiálise";"-";"2010-10-15";"2009-02-13"
"30913144";"tuss-22";"Confecção de fístula AV para hemodiálise ";"-";"2010-10-15";"2009-02-13"
"30913128";"tuss-22";"Retirada cirúrgica de cateter de longa permanência para NPP, QT ou para Hemodepuração";"-";"2010-10-15";"2009-02-13"
"30913101";"tuss-22";"Implante cirúrgico de cateter de longa permanência para NPP, QT ou para Hemodepuração";"-";"2010-10-15";"2009-02-13"
